User,Task,Action,Start,Finish,Duration
0,0,T,1.649231,3.125618,1.476387
0,0,T,3.7133021,4.417274,0.7039719
0,0,T,4.7714311,5.633278,0.8618469
0,0,T,5.89814,7.068733,1.170593
0,0,T,7.2491835,7.548477,0.2992935
0,0,T,7.7488018,7.982658,0.2338562
0,0,T,8.3532716,8.610016,0.2567444
0,0,T,8.8298339,9.138893,0.3090591
0,0,T,9.4144596,9.647797,0.2333374
0,0,T,9.7876547,10.08823,0.3005753
0,0,T,10.689787,10.93466,0.244873
0,0,T,11.0887343,11.35912,0.2703857
0,0,T,11.4993366,11.79818,0.2988434
0,0,T,12.134768,13.80958,1.674812
0,0,T,14.611828254,14.61768,0.005851746
0,0,T,14.63837814,14.64291,0.00453186
0,0,T,14.649993257,14.65953,0.009536743
0,0,T,14.66420741,14.6763,0.01209259
0,0,T,14.68106752,14.68711,0.00604248
0,0,T,14.70122752,14.70727,0.00604248
0,0,T,14.714290625,14.72015,0.005859375
0,0,T,14.741833296,14.74783,0.005996704
0,0,T,14.765770376,14.77076,0.004989624
0,0,T,14.781284114,14.78738,0.006095886
0,0,T,14.8015404,14.81213,0.0105896
0,0,T,14.818060146,14.82041,0.002349854
0,0,T,14.843303992,14.85265,0.009346008
0,0,T,14.86471037,14.88621,0.02149963
0,0,T,14.89678607,14.92075,0.02396393
0,0,T,14.932727405,14.93745,0.004722595
0,0,T,14.94698826,14.96021,0.01322174
0,0,T,14.96483623,14.98658,0.02174377
0,0,T,14.998591628,15.00336,0.004768372
0,0,T,15.012949072,15.0189,0.005950928
0,0,T,15.04201504,15.0541,0.01208496
0,0,T,15.065075295,15.07346,0.008384705
0,0,T,15.07706485,15.09034,0.01327515
0,0,T,15.095370593,15.1002,0.004829407
0,0,T,15.111235449,15.1174,0.006164551
0,0,R,16.556858,20.03175,3.474892
0,0,T,20.8553666,21.78201,0.9266434
0,0,T,21.91718557,21.93941,0.02222443
0,0,T,22.7220262,22.91373,0.1917038
0,0,T,22.9462866,23.28655,0.3402634
0,0,T,24.5636886,25.30876,0.7450714
0,0,T,25.7152435,26.65018,0.9349365
0,0,T,26.661182,28.13908,1.477898
0,0,T,28.6974245,29.35385,0.6564255
0,0,T,29.4099706,29.79997,0.3899994
0,0,T,29.8619184,30.0871,0.2251816
0,0,T,30.6030811,31.01487,0.4117889
0,0,T,31.0944268,31.46269,0.3682632
0,1,T,31.6023669,32.12997,0.5276031
0,1,T,33.777833,36.33915,2.561317
0,1,T,36.4987139,37.05273,0.5540161
0,1,T,38.8837669,39.81585,0.9320831
0,1,T,39.9731126,40.3655,0.3923874
0,1,T,40.442802,40.82019,0.377388
0,1,T,40.8759124,41.06165,0.1857376
0,1,T,41.2773186,41.72109,0.4437714
0,1,T,42.0416754,42.74065,0.6989746
0,1,T,42.9653197,43.70502,0.7397003
0,1,T,43.9593038,44.29605,0.3367462
0,1,T,44.4505394,44.74067,0.2901306
0,1,T,44.891795,45.20341,0.311615
0,1,T,45.4075973,46.04971,0.6421127
0,1,R,48.597765,51.29954,2.701775
0,1,T,52.4468069,53.13066,0.6838531
0,1,T,53.1344198,53.68337,0.5489502
0,1,R,55.89931,57.2223,1.32299
0,1,T,57.9310406,58.74763,0.8165894
0,1,T,58.9694539,59.53821,0.5687561
0,1,T,59.5637532,59.87105,0.3072968
0,1,T,60.045544932,60.05174,0.006195068
0,1,T,60.088047187,60.09293,0.004882813
0,1,T,60.191510752,60.20149,0.009979248
0,1,T,60.237271826,60.24365,0.006378174
0,1,T,60.25239676,60.27234,0.01994324
0,1,T,60.4393303,60.60588,0.1665497
0,1,T,61.1015643,61.47307,0.3715057
0,1,T,61.491565,63.98656,2.494995
1,0,T,0.0061112,0.5023499,0.4962387
1,0,T,2.74215734,2.781937,0.03977966
1,0,T,2.79180923,2.80291,0.01110077
1,0,T,2.808075385,2.816956,0.008880615
1,0,T,2.82707212,2.839447,0.01237488
1,0,T,2.8790968,2.902664,0.0235672
1,0,T,2.931579944,2.938187,0.006607056
1,0,T,2.945610193,2.955475,0.009864807
1,0,T,2.95920612,2.971581,0.01237488
1,0,T,2.97769143,2.989311,0.01161957
1,0,T,3.00828508,3.021812,0.01352692
1,0,T,3.04564632,3.057243,0.01159668
1,0,T,3.05724385,3.090714,0.03347015
1,0,T,3.282584998,3.292137,0.009552002
1,0,T,3.297950787,3.307869,0.009918213
1,0,T,3.30786939,3.364922,0.05705261
1,0,T,3.452949168,3.457214,0.004264832
1,0,T,3.497009762,3.506104,0.009094238
1,0,T,3.542365548,3.548141,0.005775452
1,0,T,3.561882255,3.565346,0.003463745
1,0,T,3.609772174,3.616631,0.006858826
1,0,T,3.62825806,3.63987,0.01161194
1,0,T,3.87673938,3.912979,0.03623962
1,0,T,3.91422312,3.925301,0.01107788
1,0,T,3.92530014,3.941978,0.01667786
1,0,T,3.94451113,3.958389,0.01387787
1,0,T,3.962150268,3.966026,0.003875732
1,0,T,4.00294488,4.024208,0.02126312
1,0,T,4.02420807,4.038414,0.01420593
1,0,T,4.0473714,4.072289,0.0249176
1,0,T,4.07228899,4.084023,0.01173401
1,0,T,4.110992415,4.11483,0.003837585
1,0,T,4.15071839,4.169357,0.01863861
1,0,T,4.16935763,4.199509,0.03015137
1,0,T,4.19950824,4.216888,0.01737976
1,0,T,4.30390886,4.315002,0.01109314
1,0,T,6.462097,7.659622,1.197525
1,0,T,7.7595061,8.477188,0.7176819
1,0,T,8.6951602,9.171448,0.4762878
1,0,T,9.3329614,10.07875,0.7457886
1,0,T,10.2470421,10.93722,0.6901779
1,0,T,11.037342,11.72443,0.687088
1,0,T,12.5741162,13.46143,0.8873138
1,0,R,13.661192,17.11746,3.456268
1,0,T,18.03398711,18.04595,0.01196289
1,0,R,18.040892,19.33309,1.292198
1,0,T,19.651706,21.74438,2.092674
1,0,T,21.7959258,22.22778,0.4318542
1,0,T,22.2647669,22.44154,0.1767731
1,0,T,24.0613052,25.02238,0.9610748
1,0,T,25.342454,26.63366,1.291206
1,0,T,26.791751,27.27238,0.480629
1,0,T,27.3554657,27.73573,0.3802643
1,0,R,30.998264,31.83485,0.836586
1,1,T,34.258413679,34.26483,0.006416321
1,1,T,34.27425577,34.28615,0.01189423
1,1,T,34.28614667,34.303,0.01685333
1,1,T,34.309108855,34.31522,0.006111145
1,1,T,34.376006868,34.38253,0.006523132
1,1,T,34.38787577,34.39977,0.01189423
1,1,T,34.40632337,34.41718,0.01085663
1,1,T,34.42223681,34.43407,0.01183319
1,1,T,34.441821826,34.4482,0.006378174
1,1,T,34.45775283,34.46304,0.00528717
1,1,T,34.469705718,34.47497,0.005264282
1,1,T,34.4855637,34.49758,0.0120163
1,1,T,34.5083032,34.53052,0.0222168
1,1,T,35.11795175,35.13141,0.01345825
1,1,T,35.13385889,35.14837,0.01451111
1,1,T,35.15202095,35.16361,0.01158905
1,1,T,35.168485999,35.17565,0.007164001
1,1,T,35.18647978,35.19858,0.01210022
1,1,T,35.25445338,35.27268,0.01822662
1,1,T,35.321361296,35.32497,0.003608704
1,1,T,35.33694923,35.34805,0.01110077
1,1,T,35.35286866,35.36474,0.01187134
1,1,T,35.369568586,35.37658,0.007011414
1,1,T,35.423595635,35.42857,0.004974365
1,1,T,35.464398926,35.468,0.003601074
1,1,T,35.56408225,35.58665,0.02256775
1,1,T,35.657908337,35.66405,0.006141663
1,1,T,35.692816152,35.69776,0.004943848
1,1,T,35.773060771,35.78127,0.008209229
1,1,T,36.76355432,36.77863,0.01507568
1,1,T,36.795303813,36.80127,0.005966187
1,1,T,36.894956741,36.89736,0.002403259
1,1,T,36.905681443,36.91164,0.005958557
1,1,T,36.917544146,36.92467,0.007125854
1,1,T,36.93632973,36.94917,0.01284027
1,1,T,36.94916805,36.98923,0.04006195
1,1,T,36.995076069,36.99973,0.004653931
1,1,T,36.99972535,37.03862,0.03889465
1,1,T,37.058314126,37.06721,0.008895874
1,1,T,37.06721184,37.08376,0.01654816
1,1,T,37.08933835,37.09828,0.00894165
1,1,T,37.117132573,37.12612,0.008987427
1,1,T,37.163387615,37.17252,0.009132385
1,1,T,37.186859807,37.19262,0.005760193
1,1,T,37.916996619,37.92265,0.005653381
1,1,T,37.93423961,37.94576,0.01152039
1,1,T,37.951591328,37.95623,0.004638672
1,1,T,37.971219143,37.97466,0.003440857
1,1,T,37.98395961,37.99548,0.01152039
1,1,T,38.000037251,38.00698,0.006942749
1,1,T,38.08723147,38.09879,0.01155853
1,1,T,38.10439828,38.11585,0.01145172
1,1,T,38.12154043,38.13316,0.01161957
1,1,T,38.139683865,38.14491,0.005226135
1,1,T,38.17361828,38.18507,0.01145172
1,1,T,38.20117016,38.21826,0.01708984
1,1,T,38.23280393,38.24746,0.01465607
1,1,T,38.25313272,38.26447,0.01133728
1,1,T,38.270146919,38.27593,0.005783081
1,1,T,38.3335903,38.34566,0.0120697
1,1,T,38.35114397,38.3742,0.02305603
1,1,T,38.386425884,38.39227,0.005844116
1,1,T,38.420223948,38.42574,0.005516052
1,1,T,38.43790953,38.44914,0.01123047
1,1,T,38.466317666,38.47471,0.008392334
1,1,T,38.48752103,38.4994,0.01187897
1,1,T,38.504984919,38.50838,0.003395081
1,1,T,38.5238006,38.62592,0.1021194
1,1,T,39.5257404,39.73194,0.2061996
1,1,T,39.8824271,40.59737,0.7149429
1,1,T,40.6925383,41.37955,0.6870117
1,1,T,41.434142,42.69757,1.263428
1,1,T,42.9356783,43.56859,0.6329117
1,1,T,43.8602119,44.83003,0.9698181
1,1,T,44.9089917,45.5591,0.6501083
1,1,T,45.616152561,45.62234,0.006187439
1,1,T,45.659176899,45.66673,0.007553101
1,1,T,45.67185467,45.67438,0.00252533
1,1,T,45.68456332,45.69616,0.01159668
1,1,T,45.765497417,45.77302,0.007522583
1,1,T,45.77791482,45.8021,0.02418518
1,1,T,45.80965244,45.83103,0.02137756
1,1,T,45.8347349,45.84727,0.0125351
1,1,T,45.852220964,45.85467,0.002449036
1,1,T,45.86473487,45.87624,0.01150513
1,1,T,45.8801347,45.89563,0.0154953
1,1,T,45.901907559,45.90441,0.002502441
1,1,T,45.91592005,45.92712,0.01119995
1,1,T,45.9310225,45.94252,0.0114975
1,1,T,45.947529973,45.95387,0.006340027
1,1,T,45.96504413,45.98131,0.01626587
1,1,T,46.048557002,46.05463,0.006072998
1,1,T,46.06672112,46.07889,0.01216888
1,1,T,46.08468599,46.09642,0.01173401
1,1,T,46.1023131,46.11407,0.0117569
1,1,T,46.11879729,46.14608,0.02728271
1,1,T,46.15097289,46.16289,0.01191711
1,1,T,46.18432279,46.21703,0.03270721
1,1,T,46.23423008,46.24646,0.01222992
1,1,T,46.290076516,46.29721,0.007133484
1,1,T,46.30214959,46.30807,0.00592041
1,1,T,46.31409667,46.31901,0.00491333
1,1,T,46.32262834,46.34808,0.02545166
1,1,T,46.36563408,46.39458,0.02894592
1,1,T,46.39936696,46.44023,0.04086304
1,1,T,46.45312052,46.46503,0.01190948
1,1,T,46.46966962,46.49593,0.02626038
1,1,T,46.49593393,46.53447,0.03853607
1,1,T,46.53446593,46.55151,0.01704407
1,1,T,46.57197072,46.60023,0.02825928
1,1,T,46.61569673,46.63461,0.01891327
1,1,T,46.63817151,46.65356,0.01538849
1,1,T,46.66423722,46.68209,0.01785278
1,1,T,46.78222366,46.79778,0.01555634
1,1,T,46.803624292,46.8131,0.009475708
1,1,T,46.82860878,46.8418,0.01319122
1,1,R,48.146858,49.486,1.339142
1,1,T,51.315844082,51.32091,0.005065918
1,1,T,51.33115706,51.34386,0.01270294
1,1,T,51.348872344,51.35522,0.006347656
1,1,T,51.366920459,51.3722,0.005279541
1,1,T,51.38423978,51.39634,0.01210022
1,1,T,51.40158684,51.42639,0.02480316
1,1,T,51.43313152,51.44395,0.01081848
1,1,T,51.59702758,51.6097,0.01267242
1,1,T,51.632809009,51.6367,0.003890991
1,1,T,51.68172814,51.69363,0.01190186
1,1,T,51.74902763,51.76096,0.01193237
1,1,T,51.76487021,51.77665,0.01177979
1,1,T,51.77664856,51.79737,0.02072144
1,1,T,51.80998175,51.82344,0.01345825
1,1,T,51.82343603,51.83163,0.00819397
1,1,T,51.83784132,51.8783,0.04045868
1,1,T,51.885490151,51.89521,0.009719849
1,1,T,51.89521216,51.934,0.03878784
1,1,T,51.93399912,51.95115,0.01715088
1,1,T,51.95361104,51.96092,0.00730896
1,1,T,51.96091932,51.97968,0.01876068
1,1,T,51.98484476,51.99503,0.01018524
1,1,T,52.00245414,52.01415,0.01169586
1,1,T,52.02022754,52.03644,0.01621246
1,1,T,53.17080134,53.19018,0.01937866
1,1,T,53.254160977,53.25941,0.005249023
1,1,T,55.11987354,55.13868,0.01880646
1,1,T,55.69988895,55.70909,0.00920105
1,1,T,56.499253,58.23182,1.732567
1,1,T,58.4067238,58.87967,0.4729462
1,1,T,58.9717614,59.12837,0.1566086
1,1,T,60.94658375,60.95786,0.01127625
1,1,T,60.96415444,60.97598,0.01182556
1,1,T,61.049452944,61.05606,0.006607056
1,1,T,61.6182274,61.75075,0.1325226
